cycle,train_size,fe_mae,fe_mse,fe_rmse,fe_r2,bg_mae,bg_mse,bg_rmse,bg_r2
0,5000,0.42414844036102295,0.4087575078010559,0.6393414641653206,0.6160210371017456,0.5480272173881531,0.8139777779579163,0.9022071701986835,0.22208893299102783
1,6000,420908160.0,2.6775601828717396e+19,5174514646.681116,-2.515248956965493e+19,451343360.0,3.078780771940224e+19,5548676213.24242,-2.942362385161126e+19
2,7000,94.79037475585938,21238.779296875,145.73530559502387,-19950.3046875,87.92708587646484,18277.748046875,135.19522198241697,-17466.875
3,8000,80.09891510009766,15284.75390625,123.63152472670552,-14357.2060546875,77.52737426757812,14363.6943359375,119.84863093059303,-13726.25
4,9000,0.8057786822319031,0.9903113842010498,0.9951439012530047,0.06972038745880127,0.7614370584487915,1.0018095970153809,1.0009043895474636,0.0425797700881958
5,10000,67.49916076660156,10981.7880859375,104.79402695734858,-10315.08203125,56.87727355957031,7844.1923828125,88.56744538944601,-7495.62255859375
6,11000,75.29010772705078,13444.3564453125,115.94980140264363,-12628.37109375,96.41301727294922,22117.447265625,148.7193574005247,-21136.44140625
7,12000,164.98281860351562,64230.91015625,253.4381781741851,-60336.29296875,164.98736572265625,64249.17578125,253.47421127453973,-61401.34765625
8,13000,0.8396527171134949,1.0566926002502441,1.027955543907539,0.007363080978393555,0.7752191424369812,1.1077179908752441,1.0524818244868859,-0.05863595008850098
9,14000,3643028275200.0,1.1401162360394796e+26,10677622563283.83,-1.0710033879917583e+26,4038158974976.0,1.4008473129307496e+26,11835739575247.293,-1.3387768783680484e+26
10,15000,0.8495392799377441,1.113491177558899,1.0552209141023026,-0.045992374420166016,0.8159888982772827,1.2060490846633911,1.0982026610163496,-0.15261006355285645
11,16000,183.21580505371094,79344.8515625,281.6821818335338,-74534.0390625,178.5199737548828,75352.8984375,274.5048240696327,-72013.0703125
12,17000,210.49688720703125,105115.8203125,324.2157002868615,-98742.796875,228.03762817382812,123378.6875,351.2530248980071,-117910.875
13,18000,115579.6640625,800339001344.0,894616.6784405486,-751823159296.0,119533.6796875,856785420288.0,925627.0416793148,-818821988352.0
14,19000,296.22674560546875,207399.078125,455.4108893351146,-194825.734375,300.3497619628906,213509.59375,462.0709834538412,-204048.15625
15,20000,113.97512817382812,30838.9921875,175.61034191499087,-28968.560546875,105.43731689453125,26342.306640625,162.30313194952524,-25174.099609375
16,21000,1.050541639328003,1.8683550357818604,1.366877842304081,-0.7550970315933228,1.2511796951293945,2.8168561458587646,1.67834923238841,-1.6920435428619385
17,22000,0.7912250757217407,0.9958040118217468,0.9978998004918864,0.06456071138381958,0.7205849885940552,0.9857199788093567,0.9928343158902984,0.0579565167427063
18,23000,0.7432587742805481,0.932173490524292,0.9654913207917988,0.12433403730392456,0.743834376335144,1.052478551864624,1.0259037731993308,-0.005843997001647949
19,24000,0.8273934125900269,1.0142236948013306,1.0070867364836709,0.04725760221481323,4.022777080535889,35.71937561035156,5.97656888275803,-33.13667678833008
20,25000,44129394688.0,2.4058328288604992e+23,490492897895.62695,-2.2599934827033008e+23,44552724480.0,2.452211618399101e+23,495198103631.17316,-2.3435561524932945e+23
21,26000,21100529664.0,3.5951321594574313e+22,189608337355.12347,-3.3771984698893457e+22,24302090240.0,4.768868400822059e+22,218377388958.24493,-4.5575635595455e+22
22,27000,0.8086680769920349,0.9705842137336731,0.9851823251224481,0.08825170993804932,0.7286583185195923,0.9925131797790527,0.9962495569780961,0.0514642596244812
23,28000,0.8338354229927063,1.0739115476608276,1.0362970364045376,-0.00881195068359375,0.784060537815094,1.0737321376800537,1.0362104697792112,-0.026155948638916016
24,29000,0.8545145392417908,1.0686086416244507,1.0337352860497946,-0.003830552101135254,0.7804538607597351,1.0238226652145386,1.0118412252989788,0.021542072296142578
25,30000,0.8470755219459534,1.0912479162216187,1.0446281234112065,-0.02509748935699463,0.7613134980201721,1.0334784984588623,1.0166014452374452,0.012314081192016602
26,31000,0.8278049230575562,1.0011788606643677,1.0005892567204426,0.05951172113418579,0.7524617910385132,1.0122891664505005,1.00612582038754,0.032564520835876465
27,32000,25365856256.0,1.0571891628677764e+22,102819704476.70895,-9.931032779402663e+21,25311047680.0,1.0526254401853806e+22,102597536041.8261,-1.0059844735944714e+22
28,33000,0.9273725152015686,1.4777661561965942,1.2156340552142302,-0.3881852626800537,0.7524518370628357,1.3142189979553223,1.1463939104667829,-0.2559870481491089
29,34000,90233675776.0,7.746267019550993e+22,278321163757.8248,-7.276696051883469e+22,96473776128.0,8.854698364158972e+22,297568452026.7391,-8.46235377182171e+22
30,35000,0.8401413559913635,1.0164172649383545,1.0081752153957935,0.04519706964492798,0.7471123933792114,1.0098488330841064,1.0049123509461442,0.03489673137664795
31,36000,68.61849975585938,11160.3525390625,105.64256972954841,-10482.822265625,67.1148910522461,10673.8857421875,103.31449918664612,-10199.9345703125
32,37000,340.40826416015625,274448.53125,523.8783553936925,-257810.71875,328.47698974609375,255592.96875,505.5620325439797,-244266.859375
33,38000,329.9527587890625,256932.859375,506.8854499539319,-241356.828125,300.32342529296875,212881.796875,461.39115387597104,-203448.171875
