cycle,train_size,fe_mae,fe_mse,fe_rmse,fe_r2,bg_mae,bg_mse,bg_rmse,bg_r2
0,200,2.115043878555298,17.495580673217773,4.18277188873811,-17.137704849243164,1.5662131309509277,5.655194282531738,2.378065239334644,-4.606348037719727
1,300,0.8883799910545349,1.288340449333191,1.1350508575976632,-0.33562517166137695,0.969646692276001,1.4529346227645874,1.2053773777388506,-0.44038498401641846
2,400,0.9744812250137329,2.105846643447876,1.4511535561228095,-1.1831355094909668,0.9582723379135132,1.535186529159546,1.239026444092113,-0.5219265222549438
3,500,0.9033197164535522,1.6002453565597534,1.2650080460454602,-0.6589776277542114,1.3504103422164917,4.1119842529296875,2.027802814114254,-3.076467514038086
4,600,0.8630912899971008,1.3314992189407349,1.1539060702417399,-0.3803679943084717,1.0363932847976685,1.8878713846206665,1.3739983204577313,-0.8715651035308838
5,700,0.739010751247406,0.9460828304290771,0.972667893183011,0.01919400691986084,0.9937127232551575,1.6554818153381348,1.286655282248565,-0.6411827802658081
6,800,0.809177577495575,1.5216703414916992,1.233560027518604,-0.5775187015533447,1.0890698432922363,2.632333517074585,1.6224467686412967,-1.6095969676971436
7,900,0.7962325215339661,1.1209768056869507,1.0587619211545864,-0.16211891174316406,0.9076297283172607,1.2756925821304321,1.129465617949671,-0.26467394828796387
8,1000,0.7689987421035767,1.0252076387405396,1.0125253768378053,-0.06283485889434814,1.4668015241622925,4.814237594604492,2.1941370956721213,-3.772655487060547
9,1100,1.3335108757019043,3.626668930053711,1.9043815085359632,-2.759775161743164,1.1141035556793213,2.2288432121276855,1.4929310808365153,-1.2095918655395508
10,1200,1.1025105714797974,2.304577589035034,1.5180835250522398,-1.389160394668579,1.01276695728302,1.7046055793762207,1.3056054455218165,-0.6898822784423828
