cycle,train_size,fe_mae,fe_mse,fe_rmse,fe_r2,bg_mae,bg_mse,bg_rmse,bg_r2
0,5000,1.7137712240219116,7.260000228881836,2.694438759534504,-5.8199052810668945,1.0843894481658936,3.9068987369537354,1.9765876497018127,-2.7337870597839355
1,6000,1.3868862390518188,3.8702237606048584,1.9672884284224463,-2.6356143951416016,1.0775102376937866,1.9628841876983643,1.4010296883715079,-0.8759102821350098
2,7000,0.7838889956474304,0.9992275238037109,0.9996136872830979,0.06134474277496338,0.6300420761108398,0.8491190075874329,0.9214765366450917,0.18850475549697876
3,8000,1.0861625671386719,2.1311862468719482,1.4598582968466316,-1.0019958019256592,0.707600474357605,1.164596438407898,1.0791646947560405,-0.11299407482147217
4,9000,0.9016352295875549,1.4428139925003052,1.2011719246220773,-0.35535192489624023,0.7841223478317261,1.509581446647644,1.2286502539973059,-0.4426931142807007
5,10000,0.7575318813323975,0.9667254090309143,0.9832219530863386,0.09187662601470947,0.9131211042404175,2.0412392616271973,1.428719448186801,-0.9507936239242554
6,11000,0.694769024848938,0.8173006772994995,0.9040468335763914,0.2322433590888977,0.9344081282615662,1.4348195791244507,1.1978395464854426,-0.37124383449554443
7,12000,0.733378529548645,2.1457276344299316,1.464830240823124,-1.015655517578125,0.6838708519935608,0.8201623558998108,0.9056281554257304,0.21617835760116577
8,13000,0.641550600528717,0.6774845123291016,0.8230944735138862,0.3635839819908142,0.6576928496360779,0.8702756762504578,0.9328856715859976,0.1682855486869812
9,14000,0.651667594909668,1.1444108486175537,1.0697714001680703,-0.07503771781921387,0.6568406820297241,1.1056770086288452,1.0515117729387746,-0.05668532848358154
10,15000,0.8752400279045105,18.292253494262695,4.27694441093904,-16.183393478393555,0.7037220597267151,1.7089629173278809,1.3072730844501774,-0.6332401037216187
11,16000,0.651913583278656,0.7677409052848816,0.8762082545176584,0.27879881858825684,0.6531392931938171,0.8289858102798462,0.9104865788576162,0.20774585008621216
12,17000,0.7636937499046326,4.613804817199707,2.147976912631909,-3.334120273590088,0.6984087228775024,1.4852849245071411,1.2187226610296296,-0.41947317123413086
13,18000,0.973875880241394,2.27994966506958,1.5099502194011496,-1.1417412757873535,0.6935481429100037,1.0784938335418701,1.0385055770393676,-0.03070652484893799
14,19000,803.2150268554688,636840832.0,25235.70549836085,-598236160.0,40.500335693359375,1532073.875,1237.7697180816795,-1464187.875
15,20000,0.6551796793937683,1.1224788427352905,1.0594710202432582,-0.05443525314331055,0.7060120701789856,1.261457085609436,1.1231460660169879,-0.20556282997131348
16,21000,0.9326075315475464,17.82386016845703,4.221831376127786,-15.743392944335938,0.8087230324745178,4.239588737487793,2.059026162409743,-3.0517358779907227
17,22000,10.417677879333496,86673.359375,294.4033956580664,-81418.296875,24.189716339111328,540880.4375,735.4457406906372,-516913.46875
18,23000,3.3588085174560547,6702.23583984375,81.8671841450758,-6294.95263671875,1.7783141136169434,1011.4035034179688,31.80257070455105,-965.5890502929688
19,24000,374.947509765625,139702736.0,11819.591194284174,-131234080.0,128.94432067871094,16418523.0,4051.9776652888895,-15691031.0
20,25000,5380.212890625,14808437760.0,121689.92464456538,-13910764544.0,2621.91455078125,4149961728.0,64420.19658461157,-3966080256.0
21,26000,54996.8125,2888597766144.0,1699587.5282385428,-2713493438464.0,87724.09375,7683269197824.0,2771871.064429946,-7342829600768.0
22,27000,1.4994142055511475,74.1269302368164,8.609699776230087,-68.6334228515625,1.0171692371368408,8.940844535827637,2.990124501726916,-7.544683456420898
23,28000,0.8408991694450378,7.353005409240723,2.7116425666449335,-5.907272815704346,1.1599477529525757,25.96175193786621,5.095267602184031,-23.8114070892334
24,29000,56.99429702758789,1231682.125,1109.8117520552753,-1157017.75,21.2493953704834,165446.8125,406.7515365674726,-158115.0
25,30000,348.0289306640625,78569248.0,8863.929602608541,-73806456.0,811.38037109375,502976192.0,22427.13071259897,-480689728.0
26,31000,5.661984920501709,6239.7890625,78.99233546680335,-5860.53857421875,7.519888401031494,10800.849609375,103.92713605875512,-10321.2734375
27,32000,45.09821701049805,864024.4375,929.5291482788476,-811647.0625,48.735069274902344,1484630.5,1218.454143577016,-1418846.75
28,33000,466884.875,217964422889472.0,14763618.21808841,-204751610314752.0,184216.171875,33932403802112.0,5825152.684875479,-32428886327296.0
29,34000,1885.179931640625,1807640704.0,42516.35807545138,-1698063232.0,611.0187377929688,205637168.0,14340.054672141247,-196525552.0
30,35000,1876.1661376953125,2228988160.0,47212.16114519648,-2093868928.0,199.542724609375,27008736.0,5196.992976712591,-25812000.0
31,36000,11.2799072265625,12241.1845703125,110.63988688674849,-11498.1357421875,4.6104559898376465,1274.1781005859375,35.695631393574445,-1216.7203369140625
32,37000,70674144.0,4.994833934870118e+18,2234912511.681412,-4.692051522324791e+18,12247045.0,1.4998975844397875e+17,387285112.60307795,-1.4334383771929805e+17
33,38000,276984.375,52044278792192.0,7214172.079469133,-48889403015168.0,64439.9921875,2128579919872.0,1458965.359380407,-2034264178688.0
