cycle,train_size,fe_mae,fe_mse,fe_rmse,fe_r2,bg_mae,bg_mse,bg_rmse,bg_r2
0,5000,0.6331461071968079,0.7341452836990356,0.8568227843020023,0.310357928276062,0.6237096190452576,0.8145890831947327,0.9025458897999219,0.22150468826293945
1,6000,0.6413759589195251,0.6981221437454224,0.8355370391223972,0.3441973924636841,0.6275674104690552,0.8054739832878113,0.8974820239357506,0.2302159070968628
2,7000,0.6471229791641235,0.7053130269050598,0.8398291653098622,0.33744239807128906,0.6308043003082275,0.7998899221420288,0.8943656534896836,0.2355526089668274
3,8000,0.6500240564346313,0.6832134127616882,0.8265672463639533,0.35820233821868896,0.6337391138076782,0.7815889120101929,0.884075173280074,0.25304263830184937
4,9000,0.6349210143089294,0.6515014171600342,0.8071563771414026,0.3879920244216919,0.6543805599212646,0.782296359539032,0.8844751887639539,0.2523665428161621
5,10000,0.6179759502410889,0.6326375603675842,0.7953851647897289,0.4057123064994812,0.6713813543319702,0.7967431545257568,0.8926047022762971,0.23855990171432495
6,11000,0.6679288148880005,0.7006285190582275,0.8370355542378278,0.3418428897857666,0.6789392232894897,0.7979573607444763,0.8932845911267452,0.23739951848983765
7,12000,0.6370006203651428,0.6794013381004333,0.8242580531001401,0.36178332567214966,0.6915398240089417,0.8351665139198303,0.913874451946125,0.20183902978897095
8,13000,0.6390916109085083,0.6851755976676941,0.8277533434953278,0.3563591241836548,0.6899732947349548,0.8943285346031189,0.945689449345354,0.14529842138290405
9,14000,0.6492236256599426,0.6616259813308716,0.8134039472063506,0.3784812092781067,0.703019380569458,0.8324018120765686,0.9123605713075114,0.20448124408721924
10,15000,0.8248881697654724,1.2136119604110718,1.1016405767813164,-0.14004385471343994,0.8674082159996033,1.4164632558822632,1.1901526187352036,-0.3537008762359619
11,16000,0.6414899826049805,0.6597883105278015,0.8122735441511078,0.3802074193954468,0.6898388862609863,0.8131149411201477,0.9017288623084811,0.22291356325149536
12,17000,0.6624760627746582,0.7069987058639526,0.8408321508267584,0.33585888147354126,0.7115652561187744,0.8212311267852783,0.9062180349040061,0.21515697240829468
13,18000,0.6271872520446777,0.6551302671432495,0.8094011781207447,0.38458311557769775,0.6941040754318237,0.7813940048217773,0.8839649341584639,0.25322896242141724
14,19000,0.6285203099250793,0.6742422580718994,0.8211225597143823,0.3666297197341919,0.6790739893913269,0.8164424300193787,0.9035720391974171,0.21973347663879395
15,20000,0.6914547085762024,0.7201352119445801,0.8486078080860322,0.3235187530517578,0.7141534686088562,0.8039594888687134,0.8966378805675753,0.23166334629058838
16,21000,0.6242889761924744,0.635536253452301,0.7972052768592924,0.40298938751220703,0.6840546727180481,0.7817783355712891,0.8841822977029619,0.2528616189956665
17,22000,0.6428677439689636,0.6629499793052673,0.8142174029737189,0.3772374391555786,0.6969648003578186,0.8101084232330322,0.9000602331138913,0.22578686475753784
18,23000,0.6365897059440613,0.6879311800003052,0.8294161681570388,0.3537706136703491,0.6853256821632385,0.7824974656105042,0.884588868124907,0.25217437744140625
19,24000,0.642554521560669,0.6631661653518677,0.8143501491077826,0.37703436613082886,0.6690881252288818,0.7814821600914001,0.8840147963079578,0.25314468145370483
20,25000,0.644775927066803,0.671174943447113,0.8192526737503595,0.36951106786727905,0.6742644309997559,0.7751497030258179,0.880425864582486,0.25919651985168457
21,26000,0.6012685894966125,0.6355173587799072,0.7971934262021403,0.4030071496963501,0.6582850217819214,0.7723126411437988,0.8788132003695659,0.2619079351425171
22,27000,0.6141498684883118,0.6319798827171326,0.7949716238439788,0.4063301682472229,0.650738537311554,0.7484450936317444,0.8651272123981215,0.2847179174423218
23,28000,0.5828542709350586,0.6164693832397461,0.7851556426847776,0.42090046405792236,0.630630373954773,0.7556942105293274,0.869306741334339,0.27779000997543335
24,29000,0.650943398475647,0.7497028708457947,0.8658538391933102,0.2957434058189392,0.6490477323532104,0.8062490224838257,0.8979137054772166,0.229475200176239
25,30000,0.61503005027771,0.6496744751930237,0.8060238676323572,0.38970816135406494,0.668109118938446,0.812489926815033,0.9013822312510009,0.22351086139678955
26,31000,0.6241239309310913,0.6392309069633484,0.7995191723550776,0.3995186686515808,0.6341968774795532,0.7686851024627686,0.8767468862007829,0.26537472009658813
27,32000,0.5851227045059204,0.6178309917449951,0.786022259064586,0.4196213483810425,0.6143348813056946,0.7557017207145691,0.8693110609641229,0.2777827978134155
28,33000,0.5972501635551453,0.6003820896148682,0.7748432677741145,0.43601250648498535,0.5937955379486084,0.7152866125106812,0.8457461868141536,0.31640714406967163
29,34000,0.587313175201416,0.6544488072395325,0.8089801031172105,0.38522326946258545,0.6168172359466553,0.7528267502784729,0.867655893934037,0.2805304527282715
30,35000,0.5628288984298706,0.5861091017723083,0.7655776262223892,0.4494202733039856,0.596060574054718,0.7627122402191162,0.8733339797689749,0.27108293771743774
31,36000,0.5615021586418152,0.5999165177345276,0.7745427797962664,0.43644988536834717,0.5828131437301636,0.7525245547294617,0.8674817316401895,0.28081923723220825
32,37000,0.5720266699790955,0.6264173984527588,0.7914653488642183,0.4115554094314575,0.5927973985671997,0.7836264371871948,0.8852267716168524,0.25109541416168213
33,38000,0.5641379356384277,0.6032789349555969,0.7767103288585758,0.4332912564277649,0.6177076697349548,0.7934655547142029,0.8907668352123371,0.24169224500656128
